claim_id,policy_holder_id,claim_amount,incident_severity,claim_age_days,num_previous_claims,witness_present,police_report_available,is_fraud
sdv-id-LKhivQ,sdv-id-NtbDyG,2948.911274074412,Major,227,2,False,False,False
sdv-id-TfySll,sdv-id-oZLSNU,2545.571493862815,Major,193,2,True,True,True
sdv-id-NuWrag,sdv-id-FwLHYq,1898.7881317254476,Major,192,2,True,True,False
sdv-id-tiAjqm,sdv-id-oHBsSp,776.0831792871656,Major,227,4,True,True,False
sdv-id-XkzozI,sdv-id-ePlMaG,3685.9327085220166,Total Loss,113,1,True,False,False
sdv-id-IymquH,sdv-id-mGHBLb,1033.806958011069,Major,89,4,True,True,False
sdv-id-HNiNkd,sdv-id-OwVdcf,2285.5808031002816,Minor,60,1,False,True,False
sdv-id-MwjPIz,sdv-id-RjDuQe,3036.3372581230933,Major,5,0,True,True,False
sdv-id-IaLutg,sdv-id-fiBsUN,323.25235259606325,Minor,205,2,False,False,True
sdv-id-bGxjdx,sdv-id-QspGte,2321.779072488178,Major,5,1,True,True,False
sdv-id-iddRuY,sdv-id-jxPirF,1105.8060398568184,Major,60,4,True,True,False
sdv-id-NmHFVj,sdv-id-wwfYnK,1228.0512538663838,Major,116,3,True,True,False
sdv-id-KuQOOE,sdv-id-oFreaM,1034.8541356511823,Minor,57,2,False,False,False
sdv-id-iJhmdv,sdv-id-mPcUeK,2419.8373008447556,Total Loss,243,3,False,False,False
sdv-id-KfJisv,sdv-id-boxbaq,3436.5207910210597,Major,254,1,True,True,False
sdv-id-YVQzmr,sdv-id-wQrbCO,2764.8732302681096,Total Loss,345,2,False,True,True
sdv-id-ESyPgy,sdv-id-GPXyli,1424.3881240417509,Major,290,4,False,True,False
sdv-id-LmkvAc,sdv-id-IBjKpi,1899.8184385062482,Total Loss,150,3,False,True,False
sdv-id-XfqcZF,sdv-id-xMLMAD,323.25235259606325,Total Loss,90,2,True,False,False
sdv-id-IihDVT,sdv-id-zheDJs,1201.4270787073688,Minor,41,1,True,True,False
sdv-id-wuKVra,sdv-id-XZzpqw,1818.6974016795132,Minor,61,2,False,True,False
sdv-id-TpjNFi,sdv-id-bcNbkM,3534.323698674405,Major,136,2,True,True,True
sdv-id-JztSlS,sdv-id-OSlMOv,2427.770832160381,Major,158,2,True,True,False
sdv-id-zUiPWW,sdv-id-KMQNhj,2645.002744568663,Minor,68,0,False,False,False
sdv-id-jkaLTv,sdv-id-SsMRCi,4235.73851053777,Total Loss,104,0,False,True,False
sdv-id-tIbhfR,sdv-id-fKkHAb,1846.9497467764227,Minor,254,1,False,False,False
sdv-id-tcxSqq,sdv-id-iDaEqA,1410.401901775613,Total Loss,5,1,True,False,False
sdv-id-MZSGnW,sdv-id-qRnJNg,3917.7105244511954,Minor,345,0,False,False,False
sdv-id-BWMFpi,sdv-id-MsWnKM,468.29848371224716,Total Loss,50,4,False,True,False
sdv-id-eoBcCA,sdv-id-QEuxnw,2647.340788129534,Major,65,1,True,False,True
sdv-id-hMiqTT,sdv-id-BjEauw,4211.29097518618,Major,124,1,True,True,False
sdv-id-lUUwvV,sdv-id-pBjFwS,1794.878624421263,Major,5,3,True,False,False
sdv-id-dNjgTV,sdv-id-ikjVXY,323.25235259606325,Total Loss,345,3,True,True,False
sdv-id-hVrgQY,sdv-id-dPEflV,323.25235259606325,Minor,193,3,False,False,False
sdv-id-YQZSQE,sdv-id-EBrGLo,3608.0467459597303,Total Loss,188,1,False,True,False
sdv-id-hMMvPf,sdv-id-VXqDCY,3991.5906081194535,Major,330,1,True,True,False
sdv-id-IiNHfp,sdv-id-ADpsam,737.3019377728203,Minor,114,2,True,False,False
sdv-id-fhZvyw,sdv-id-pjZbFD,2467.462348948328,Total Loss,200,2,False,False,False
sdv-id-PEsXhy,sdv-id-uplUIR,1713.2873864089856,Total Loss,5,1,True,True,False
sdv-id-zvcqpX,sdv-id-jlDnvZ,2610.191789467165,Minor,284,0,False,False,False
sdv-id-JmJybk,sdv-id-MTsCdK,3535.367216845788,Minor,56,0,False,False,False
sdv-id-vlVEtQ,sdv-id-opQdjd,883.3722216148644,Major,119,4,True,False,False
sdv-id-lEgWSQ,sdv-id-riCZSS,323.25235259606325,Minor,176,3,True,False,True
sdv-id-zVVhlT,sdv-id-redaUx,382.8009236159894,Minor,250,4,False,False,False
sdv-id-cmGWmR,sdv-id-jmtzki,1192.6050728228097,Minor,5,3,True,False,False
sdv-id-xrKCuC,sdv-id-doRrtg,2926.723004096938,Minor,117,0,False,False,True
sdv-id-XbuUwK,sdv-id-sJKVHH,3382.730188043418,Major,119,2,True,True,False
sdv-id-NzqmAU,sdv-id-CjkdiE,2408.2513583024156,Major,304,2,True,True,False
sdv-id-WAcRwF,sdv-id-FjupVz,3388.080239946704,Major,47,2,True,False,True
sdv-id-RCBELb,sdv-id-hdmNuV,1509.687057674014,Major,305,3,False,True,False
sdv-id-XFgmGY,sdv-id-tJiUEW,323.25235259606325,Minor,169,2,False,True,False
sdv-id-wHIKEa,sdv-id-QnGXfe,2283.1419753430678,Major,181,4,True,True,False
sdv-id-HFBbII,sdv-id-hnkFhP,1772.9042004090868,Total Loss,92,2,False,True,False
sdv-id-hPVXYr,sdv-id-QVtAmR,2042.7571433434305,Major,134,2,True,False,True
sdv-id-uSGAhR,sdv-id-LirnMB,874.6115702435523,Major,345,4,False,False,False
sdv-id-MIOViB,sdv-id-twNswT,4235.73851053777,Major,223,0,True,True,False
sdv-id-BlgwkU,sdv-id-HJgZFe,1275.9775015795108,Total Loss,104,2,True,False,False
sdv-id-UypGvj,sdv-id-yYEvVL,2799.8162272319823,Major,345,3,False,True,False
sdv-id-IdxXKK,sdv-id-LaxVws,998.4852850761947,Minor,277,3,False,False,False
sdv-id-xMEcLj,sdv-id-JkqHKt,1855.612900242803,Total Loss,98,2,True,True,False
sdv-id-lkraIY,sdv-id-HoYZMX,2545.6838584157886,Major,5,2,True,True,False
sdv-id-hQbbey,sdv-id-mgEyHv,1251.2824408006304,Minor,345,2,False,False,True
sdv-id-TwFHSl,sdv-id-XdkTpx,1811.4352613438207,Major,345,3,False,True,False
sdv-id-Gnbjvu,sdv-id-sHJIec,323.25235259606325,Total Loss,218,4,True,False,False
sdv-id-DJhXrT,sdv-id-IHCglc,3388.559873383785,Total Loss,189,1,False,False,False
sdv-id-CViikl,sdv-id-ALDzuq,362.41813151867404,Total Loss,176,3,False,True,False
sdv-id-ajWkeK,sdv-id-oCJuZI,2607.082630556118,Total Loss,345,3,False,True,False
sdv-id-HWpclJ,sdv-id-gRtxff,2183.896145248309,Major,310,4,False,True,False
sdv-id-xDSYMS,sdv-id-EhJRBR,907.1116652613566,Total Loss,60,3,True,True,False
sdv-id-cYvcmJ,sdv-id-cWNeUv,2151.268038160693,Major,228,3,True,True,False
sdv-id-SuVvRV,sdv-id-CcINuh,2405.261683970774,Total Loss,155,1,False,True,False
sdv-id-PVvaLO,sdv-id-FWCEgC,1750.470887368174,Minor,170,2,False,False,False
sdv-id-JPojNH,sdv-id-tqMxVI,3565.627100951344,Major,94,1,True,False,False
sdv-id-MiUqnq,sdv-id-IgkmsD,888.3316150625683,Minor,129,2,False,False,False
sdv-id-YpbYxb,sdv-id-ZiRnpV,2615.5101247977263,Total Loss,43,1,True,True,False
sdv-id-sdRRxu,sdv-id-MLTQxr,323.25235259606325,Minor,66,4,False,False,False
sdv-id-bQfQxR,sdv-id-clQizh,2655.525109976306,Major,36,1,True,False,False
sdv-id-HPnRYu,sdv-id-YBRqyK,837.2080683732593,Minor,330,4,False,True,False
sdv-id-wvrAmI,sdv-id-YJjNoi,4235.73851053777,Major,5,2,True,True,False
sdv-id-jBUzYB,sdv-id-OdLipx,1203.3377025734221,Total Loss,48,1,True,False,False
sdv-id-XskRaL,sdv-id-MaYcAQ,1552.1050797374992,Major,295,4,True,True,False
sdv-id-LLmJgm,sdv-id-rXlYJm,3984.679880966879,Total Loss,331,0,False,False,False
sdv-id-iTdowF,sdv-id-edBGfG,2028.0313152025174,Minor,345,2,False,True,False
sdv-id-MCraUI,sdv-id-tOPTxM,2501.7022530574923,Minor,41,1,False,False,False
sdv-id-SnyrfI,sdv-id-AIzFKq,3142.396794288503,Total Loss,345,0,False,True,False
sdv-id-utAIJG,sdv-id-WOKqxp,602.0748819232488,Minor,5,3,False,True,False
sdv-id-vmNWRC,sdv-id-ngpWsF,1322.0388225223542,Total Loss,250,4,False,False,False
sdv-id-ugKOxW,sdv-id-punJyZ,3170.3958890990743,Major,160,3,True,True,False
sdv-id-MxGkge,sdv-id-yPIjoY,3147.150121650173,Major,157,1,False,True,False
sdv-id-WYFrwy,sdv-id-SjAvku,2945.129756490439,Major,63,3,False,True,False
sdv-id-UIdzIO,sdv-id-DzPyoH,618.2608945696654,Minor,51,4,True,True,False
sdv-id-xrBkeV,sdv-id-kPokye,3609.9824064429504,Total Loss,231,1,False,True,False
sdv-id-ysBKCt,sdv-id-kqtkuA,1350.6864519804767,Major,228,3,False,True,False
sdv-id-mQbtFA,sdv-id-pnEddq,2869.4457257485174,Major,200,1,True,False,False
sdv-id-kRkKEU,sdv-id-CqPmIa,929.6808713441652,Total Loss,301,4,True,False,True
sdv-id-McuVZY,sdv-id-Mmgvyy,2219.0989263706974,Minor,258,1,False,False,False
sdv-id-yEhkoX,sdv-id-wowFRW,3256.771898652143,Major,186,1,False,True,False
sdv-id-WBpQuX,sdv-id-sAdvaR,2287.929818807498,Total Loss,77,1,False,False,False
sdv-id-dzqtsP,sdv-id-TWQRie,2614.9889886297537,Major,78,2,True,True,False
sdv-id-WkvCUt,sdv-id-WNlyDf,1979.4928283051968,Total Loss,229,2,False,True,False
sdv-id-VBEtHs,sdv-id-RLNRZb,1487.3426964640641,Total Loss,323,1,False,True,False
sdv-id-sOggMy,sdv-id-MfHwuj,1802.446256363221,Minor,201,3,False,True,False
sdv-id-YvzdsV,sdv-id-XilATu,323.25235259606325,Major,246,4,False,True,False
sdv-id-SWqadl,sdv-id-KcUFKF,1001.0917240029826,Minor,256,3,False,True,False
sdv-id-vTkwVK,sdv-id-tjFSWz,494.4779891119317,Minor,27,3,False,False,False
sdv-id-wcFEgR,sdv-id-RTVtgH,469.54175019569857,Total Loss,5,3,True,False,False
sdv-id-UZRawc,sdv-id-iCKwEl,1362.8185569005625,Major,20,4,True,True,False
sdv-id-EMhvQz,sdv-id-Wnshfu,976.3935767355272,Minor,212,3,False,True,False
sdv-id-EKqJzy,sdv-id-bDSKSI,1523.6185867178704,Total Loss,118,3,True,True,False
sdv-id-epmRUi,sdv-id-WTTyuO,996.034567852886,Total Loss,345,4,False,True,False
sdv-id-XBZGdl,sdv-id-JJRxiz,1394.1600543802542,Major,345,3,False,True,False
sdv-id-jKZXbq,sdv-id-cGIJzz,3048.2434563100787,Major,182,2,True,False,False
sdv-id-pKNuoS,sdv-id-JJkXcL,3138.556827065114,Total Loss,109,2,False,False,False
sdv-id-UJJofp,sdv-id-pLtJFH,2994.041079689955,Minor,196,1,False,True,False
sdv-id-eqqpBp,sdv-id-pikTTy,1880.884560006086,Major,68,3,True,True,False
sdv-id-JtuWtP,sdv-id-nEKizo,356.5757670156627,Major,5,2,True,False,False
sdv-id-vVgrkQ,sdv-id-lkPswG,1047.1504488859728,Major,5,4,True,True,True
sdv-id-SPLlll,sdv-id-QpoJZU,1506.9343609534678,Major,65,2,True,False,False
sdv-id-qGBKdq,sdv-id-pwcEzR,2839.5675411399275,Minor,5,1,True,False,False
sdv-id-MthLMJ,sdv-id-XcHhMn,507.43467455693894,Major,98,4,True,False,False
sdv-id-mZewzM,sdv-id-JVzqWg,1717.861062400545,Minor,330,2,False,False,False
sdv-id-KxeWGT,sdv-id-CHaMdh,719.806947256048,Major,97,3,True,True,False
sdv-id-dcmrZx,sdv-id-NkhLsZ,323.25235259606325,Major,213,4,True,False,False
sdv-id-rZcyOG,sdv-id-JFIncJ,734.5019512448471,Total Loss,224,4,False,True,False
sdv-id-fFvFnw,sdv-id-CnZzLH,1856.6392798016182,Major,224,3,False,True,False
sdv-id-UOViXt,sdv-id-POQMEo,2286.396556892726,Total Loss,158,1,False,True,False
sdv-id-EUtnrL,sdv-id-yVSUlV,1208.4584648974858,Major,206,3,True,True,True
sdv-id-sXtowB,sdv-id-kcloSL,323.25235259606325,Total Loss,345,4,False,True,False
sdv-id-imOCFp,sdv-id-MZIaeO,865.0370746067858,Major,237,4,False,True,False
sdv-id-lfIxMj,sdv-id-vwVvRJ,615.3374429491064,Total Loss,261,3,True,True,False
sdv-id-fBcxSd,sdv-id-qhLtdX,323.25235259606325,Major,140,4,True,False,False
sdv-id-iLxKPJ,sdv-id-wiWVgD,1448.481727656738,Total Loss,106,2,True,False,True
sdv-id-NtvmFc,sdv-id-GQzArM,1904.1674030582246,Major,261,3,True,True,False
sdv-id-anHRXW,sdv-id-PGpbNB,2015.529506013866,Total Loss,266,2,False,False,False
sdv-id-rWzEKW,sdv-id-rDpOEP,323.25235259606325,Total Loss,345,4,False,True,False
sdv-id-roaHWT,sdv-id-KQayoS,974.4912963050401,Major,91,4,True,True,False
sdv-id-KqvMDP,sdv-id-SXXEuW,413.43468448348904,Major,336,4,True,True,False
sdv-id-bpRSuS,sdv-id-LZOEVG,368.8626305714349,Minor,180,3,False,False,False
sdv-id-yotKZd,sdv-id-WktZah,1729.2085443874887,Total Loss,246,2,False,True,False
sdv-id-RflHmG,sdv-id-IqlELK,2528.1592148937725,Total Loss,71,2,False,True,False
sdv-id-EoUzYL,sdv-id-BAlffA,1049.4922763717805,Minor,144,2,False,False,False
sdv-id-kjfaEX,sdv-id-VFXgVB,1946.5761898343474,Minor,105,1,True,False,False
sdv-id-GocVzF,sdv-id-lzwRxC,1399.1817025398855,Total Loss,345,4,False,True,False
sdv-id-FIjoDF,sdv-id-cRlgsE,546.5039937347124,Total Loss,74,3,True,True,False
sdv-id-HMcoxe,sdv-id-JtuPth,1254.4515608209429,Minor,152,2,True,False,False
sdv-id-NjWkTI,sdv-id-ZueAXA,323.25235259606325,Major,272,4,True,False,False
sdv-id-EDJHTF,sdv-id-otWhsE,390.27669264961673,Total Loss,45,4,True,False,False
sdv-id-IJzkUl,sdv-id-BNbfiJ,1350.9024325670293,Minor,219,2,False,True,False
sdv-id-qyXyAO,sdv-id-IgDjHw,1357.3390009068057,Major,105,4,False,True,True
sdv-id-ofBCKJ,sdv-id-mPztlt,4235.73851053777,Major,192,2,True,False,True
sdv-id-ltEDEl,sdv-id-JIEGFu,2860.2278220867906,Major,70,0,True,False,False
sdv-id-NMWAJP,sdv-id-ilZprL,2067.023669142867,Major,131,3,False,False,False
sdv-id-BlIKXZ,sdv-id-zKgira,2184.32803034739,Major,5,1,True,False,False
sdv-id-hffIZU,sdv-id-XZCsqK,329.20644759158927,Total Loss,5,3,True,True,False
sdv-id-yNkOnC,sdv-id-cmMkoi,1012.8950246408408,Minor,5,2,True,False,False
sdv-id-EhvBPl,sdv-id-LxruRX,2454.8555994976086,Major,200,1,True,False,False
sdv-id-xVTZAP,sdv-id-HiQagr,2272.1643129952354,Major,7,1,False,True,False
sdv-id-mjvBnP,sdv-id-KljfqC,820.3898601124044,Total Loss,97,2,True,False,False
sdv-id-AlgDrx,sdv-id-LjDJNh,1831.7755645213197,Total Loss,120,1,True,True,False
sdv-id-WjJRKD,sdv-id-BMUgeD,1073.6297410313323,Total Loss,217,3,True,False,False
sdv-id-ZUEimw,sdv-id-Nxjqot,1731.526643610098,Major,213,3,True,False,False
sdv-id-WCpWIf,sdv-id-ljAkBl,1420.4086898431494,Major,5,4,True,True,False
sdv-id-fPHUoa,sdv-id-PIchfT,608.447034819975,Total Loss,57,4,False,False,False
sdv-id-vRdqer,sdv-id-XJZxqg,870.1358237823194,Total Loss,203,2,True,True,False
sdv-id-zaIhQa,sdv-id-pXGQgW,1004.0845019031229,Major,115,3,True,False,False
sdv-id-jHIExZ,sdv-id-sIjhlm,2564.6470292626086,Minor,201,2,False,True,False
sdv-id-VbWRqw,sdv-id-cnnQKH,3542.3714944961584,Major,345,1,True,True,False
sdv-id-BgTHqS,sdv-id-pkeMvi,2619.369492818168,Total Loss,344,1,False,True,False
sdv-id-NGWtGZ,sdv-id-DfKMxb,2448.285969784887,Major,133,2,True,True,False
sdv-id-DuVJxT,sdv-id-cxarDF,4024.5625929357457,Total Loss,264,1,False,True,False
sdv-id-ZEdivi,sdv-id-yUtBod,733.2187866858849,Major,58,4,True,True,False
sdv-id-ScyVxn,sdv-id-GTBzrY,3600.2396443443236,Total Loss,60,0,False,True,False
sdv-id-OnnFbW,sdv-id-URfMtU,1162.9822918747795,Total Loss,26,1,True,False,False
sdv-id-PbJxRQ,sdv-id-IdcrbL,790.3074974411697,Major,181,3,True,True,False
sdv-id-MiuNRu,sdv-id-CBCPay,1122.1249565060475,Total Loss,185,4,True,True,False
sdv-id-lqFrdp,sdv-id-PZtqZQ,323.25235259606325,Major,115,4,True,False,False
sdv-id-CBuxpy,sdv-id-Arvqnh,760.6569812088444,Major,100,4,True,True,False
sdv-id-Ujuqpf,sdv-id-bBfHzw,2486.794621509536,Major,66,3,True,True,False
sdv-id-xLYjtU,sdv-id-wqEMUP,2621.0533554846998,Total Loss,49,2,True,True,True
sdv-id-VznXTb,sdv-id-iAunFg,1372.6195471024262,Total Loss,5,3,True,True,False
sdv-id-EhejgP,sdv-id-BxQwsH,1449.6536501587007,Total Loss,250,2,False,True,False
sdv-id-EKPLmz,sdv-id-PjPitl,2537.885020822952,Minor,131,2,True,False,False
sdv-id-NPfpOh,sdv-id-AHSBIX,3222.8894019008467,Major,270,1,False,True,True
sdv-id-eUvryr,sdv-id-LBZqKZ,1903.4012283071233,Major,242,3,False,True,False
sdv-id-vmrKhn,sdv-id-DDujpE,2173.9812886592736,Minor,299,1,False,False,False
sdv-id-wAHvzV,sdv-id-RYdTkv,1422.9149324651185,Major,345,4,True,True,False
sdv-id-xYuCko,sdv-id-tYmCpJ,323.25235259606325,Minor,314,3,False,True,False
sdv-id-ohqbfx,sdv-id-ViCixX,2322.446652098603,Total Loss,237,3,False,False,False
sdv-id-wMqdoj,sdv-id-dfPdES,1730.0271222420774,Major,230,4,True,False,False
sdv-id-PSsdda,sdv-id-Hhpxld,4235.73851053777,Major,66,1,True,False,False
sdv-id-lDePnf,sdv-id-vbAkAk,3664.4363629442587,Major,201,1,True,True,False
sdv-id-EopdnM,sdv-id-UTpNEG,462.3846462987385,Minor,127,2,False,False,False
sdv-id-nEFLvK,sdv-id-mEfFVX,2589.2484804788473,Major,179,3,True,True,False
sdv-id-xuwFHL,sdv-id-xCWeTN,1897.650596695827,Minor,162,1,False,False,False
sdv-id-gVzCdz,sdv-id-MwQPNc,1737.5357971397473,Major,253,4,True,True,False
sdv-id-plBsoq,sdv-id-LpOFfG,2801.469639707026,Major,24,2,True,False,False
sdv-id-sYuDMU,sdv-id-QArUqF,1470.722297922319,Major,345,4,False,False,False
sdv-id-eIeRet,sdv-id-MBnSvE,2202.7427077605053,Major,164,2,True,False,False
sdv-id-sgTImS,sdv-id-ViWqYz,688.8711082006187,Major,162,4,True,False,False
sdv-id-WGphfa,sdv-id-GgLwJk,2033.9645580246029,Total Loss,5,0,True,False,False
sdv-id-TaRGUI,sdv-id-UbMZHN,1778.13603750631,Minor,328,3,False,True,False
sdv-id-bIbyAK,sdv-id-oBJDqF,323.25235259606325,Minor,309,4,False,True,False
sdv-id-ibVKLX,sdv-id-TdRHnT,2218.962768785774,Major,211,1,True,False,False
sdv-id-ztGWTB,sdv-id-inmddW,1440.1444695334758,Minor,40,2,False,False,True
sdv-id-zHdCdj,sdv-id-zGWwLv,2897.852188835258,Major,5,2,True,True,False
sdv-id-RugjMK,sdv-id-QRLSUd,323.25235259606325,Total Loss,5,4,False,True,False
sdv-id-amPMjD,sdv-id-RfPVYy,1341.8958551942383,Major,203,2,True,False,False
sdv-id-dnMRLQ,sdv-id-cWNxCW,2162.097510307841,Major,73,1,True,True,False
sdv-id-oCmQLm,sdv-id-ILWJaZ,323.25235259606325,Major,345,4,False,False,False
sdv-id-jVbXiY,sdv-id-RyxDQT,1489.697824303485,Total Loss,48,2,True,False,False
sdv-id-JHEPBC,sdv-id-gyzDFk,2205.691045578369,Major,205,2,False,True,False
sdv-id-VIjZOW,sdv-id-CTnhBm,2472.036269748009,Total Loss,60,1,True,True,False
sdv-id-TJStdx,sdv-id-DFmyJZ,2626.1193905363803,Major,345,2,False,True,False
sdv-id-FEpAmc,sdv-id-GihIGM,2582.5398632712913,Major,141,3,False,True,False
sdv-id-bNmVXV,sdv-id-bEPnlY,3516.4920907445467,Total Loss,8,0,True,False,False
sdv-id-RJlLpm,sdv-id-dwISXl,2138.596237035822,Major,137,3,True,True,True
sdv-id-zoCydM,sdv-id-FTcVlz,2397.2348787335086,Major,345,2,False,False,False
sdv-id-OaVUvF,sdv-id-SLRXHG,1974.6332963537857,Total Loss,126,3,False,False,False
sdv-id-vvirwv,sdv-id-CrRIeh,574.9854374021972,Major,146,3,False,True,False
sdv-id-ZvGduF,sdv-id-vaRPwk,323.25235259606325,Minor,49,2,True,False,True
sdv-id-osgJoQ,sdv-id-KqaEqd,3588.8191373809304,Total Loss,261,1,False,True,False
sdv-id-egECxZ,sdv-id-ptgBgQ,323.25235259606325,Minor,132,3,False,False,False
sdv-id-oLRfOf,sdv-id-JPPAmk,3198.516820756222,Major,5,2,True,False,False
sdv-id-bhoSlw,sdv-id-KYRCfv,2309.1715437784487,Total Loss,237,2,False,False,False
sdv-id-AbanVl,sdv-id-NZMjYN,323.25235259606325,Minor,277,4,False,False,False
sdv-id-gepZZC,sdv-id-cvtTOw,2856.7883068318824,Major,213,1,True,True,False
sdv-id-YkMQGf,sdv-id-bqpoBN,2467.415377118392,Major,166,3,False,False,False
sdv-id-fkDiYL,sdv-id-jYoNXJ,1203.302669984683,Major,100,2,True,True,False
sdv-id-lXQzCG,sdv-id-APTXFE,1199.0551956928148,Major,74,3,True,True,False
sdv-id-VjQgcY,sdv-id-bDDhpP,1886.5672348778742,Total Loss,168,1,True,True,False
sdv-id-WXruHY,sdv-id-TUHgMK,2914.823333856295,Major,135,0,False,False,False
sdv-id-dPHaxd,sdv-id-gPTQeg,4235.73851053777,Major,163,1,False,True,False
sdv-id-HZMMle,sdv-id-MpbEsE,2462.10033564138,Major,345,2,False,True,False
sdv-id-BxDjAm,sdv-id-nMMKIO,1888.841548312824,Minor,335,3,False,True,True
sdv-id-oeERkV,sdv-id-SczHQR,2913.3846399044305,Minor,345,0,False,False,False
sdv-id-iOfttE,sdv-id-RyxrIX,323.25235259606325,Minor,60,4,False,True,True
sdv-id-HFtRWB,sdv-id-kjlMCO,1990.3650749355147,Major,28,4,True,True,False
sdv-id-XzBpdc,sdv-id-vnkHVY,2031.9932850707305,Total Loss,153,1,False,True,True
sdv-id-CeStUn,sdv-id-MscExb,1898.70237150293,Major,206,2,False,True,False
sdv-id-MGbOzz,sdv-id-BjeoNH,2413.5426192925765,Major,317,3,False,True,False
sdv-id-NXIJAb,sdv-id-cLrLPr,323.25235259606325,Total Loss,341,4,False,True,False
sdv-id-mDsNuG,sdv-id-BeHZrQ,1390.8881417809116,Minor,233,1,False,True,True
sdv-id-dGuNHT,sdv-id-laDVbL,2683.813327376233,Total Loss,172,2,False,True,False
sdv-id-blfyZa,sdv-id-SOugRy,3339.8148529759756,Major,54,2,True,False,False
sdv-id-NUwjML,sdv-id-WiEich,511.223601720372,Major,319,4,True,False,False
sdv-id-YFLlkU,sdv-id-egLcyj,1817.8096346707744,Total Loss,274,2,False,True,False
sdv-id-JuxzTH,sdv-id-MbHiWC,567.4445007998465,Major,45,4,True,True,False
sdv-id-NLctvs,sdv-id-PMWLbW,2765.033047235851,Major,204,2,True,False,False
sdv-id-EMdGTd,sdv-id-hIUYCz,4235.73851053777,Total Loss,285,0,False,False,False
sdv-id-XqaVTo,sdv-id-DzBlzI,3341.2239601890606,Major,345,2,False,True,False
sdv-id-Orjbsc,sdv-id-pyXbto,2893.881771816838,Total Loss,232,1,False,False,False
sdv-id-JlpoJL,sdv-id-vIbpyd,2301.4784974243885,Major,210,3,False,True,False
sdv-id-YQqbYO,sdv-id-HhZBQQ,2740.1741363173455,Major,51,2,True,True,True
sdv-id-eqYbXH,sdv-id-dNFeIz,3748.5554895080663,Major,184,0,False,True,False
sdv-id-CmrrFO,sdv-id-xGLYoY,1772.0319091896854,Minor,205,3,False,True,False
sdv-id-iuhaJp,sdv-id-JdiCdR,2531.4131173015285,Major,167,2,True,True,False
sdv-id-ewYvLF,sdv-id-BFyNVJ,1741.0139258021054,Major,119,4,True,False,False
sdv-id-GkgNGr,sdv-id-zQfBnf,2695.640238151153,Major,345,2,False,True,False
sdv-id-FLSsPI,sdv-id-FzXeRK,2540.1688148372687,Major,5,2,True,False,False
sdv-id-BLSQxJ,sdv-id-jCgyOp,1292.411790998322,Major,51,4,True,True,False
sdv-id-bQGViS,sdv-id-gwTdAO,1658.9673335057216,Minor,102,3,False,True,False
sdv-id-CLrKKY,sdv-id-mFwbQv,323.25235259606325,Major,56,3,True,False,False
sdv-id-RJPsDK,sdv-id-IEMhcb,1334.910627487457,Major,51,3,False,True,False
sdv-id-MzOmMD,sdv-id-XaYDfC,3110.6140884847496,Major,5,3,True,False,False
sdv-id-lEWPaX,sdv-id-JxjOWk,2571.686013576261,Major,5,1,False,True,False
sdv-id-PJwyHC,sdv-id-tPeIqP,1013.275963889113,Minor,129,3,True,False,False
sdv-id-bgwJSx,sdv-id-fFsTXS,460.3255061418704,Total Loss,184,4,True,False,False
sdv-id-hrxbiq,sdv-id-OkgrVL,2948.328638429559,Total Loss,132,0,False,True,False
sdv-id-IrsOTl,sdv-id-VKIiec,4235.73851053777,Minor,324,0,False,False,False
sdv-id-yCqBIf,sdv-id-JhJZWB,639.0853481516926,Minor,267,1,False,True,False
sdv-id-twgzQW,sdv-id-aPACiS,961.8867786527835,Minor,273,1,False,True,False
sdv-id-FKivde,sdv-id-wSrlPe,3117.519622312173,Total Loss,5,1,True,False,False
sdv-id-CvTTZO,sdv-id-aVuyvL,758.0458749599904,Minor,345,4,False,False,False
sdv-id-MreViR,sdv-id-BIVyyl,3525.0900307740058,Major,251,2,True,True,False
sdv-id-ZhOxuA,sdv-id-geJmAc,346.8879503397486,Minor,78,1,False,False,True
sdv-id-BFAQXf,sdv-id-TiKQAF,1682.5333552276686,Total Loss,319,4,False,True,False
sdv-id-PiYdhy,sdv-id-YtUUEt,1891.8617887534308,Minor,345,1,False,True,False
sdv-id-wnOsDL,sdv-id-NCTJlc,1960.5077558773555,Total Loss,54,1,True,True,False
sdv-id-mMqjIS,sdv-id-AWmqLo,2424.055017816585,Minor,151,0,False,False,False
sdv-id-roXWHF,sdv-id-biUCYh,1732.5097868789976,Major,345,4,False,True,False
sdv-id-jURpUY,sdv-id-BilFqQ,3167.340765475393,Major,197,2,False,True,False
sdv-id-spwRDs,sdv-id-zWTTqI,1107.2522644238218,Total Loss,5,2,True,True,True
sdv-id-uADsoX,sdv-id-raKuYQ,1141.6155662183542,Total Loss,15,3,True,False,False
sdv-id-OQWFkD,sdv-id-Deklcz,3010.579319444306,Major,345,2,False,True,False
sdv-id-DzzvKU,sdv-id-fdaGHq,2211.590122920323,Minor,195,1,False,True,False
sdv-id-NPlZVm,sdv-id-bpUrmb,2143.11560161529,Total Loss,5,1,False,True,False
sdv-id-TzFljl,sdv-id-DQNlIy,3245.7769788436917,Minor,18,0,False,False,False
sdv-id-TxsSqH,sdv-id-ffkXcL,2046.8018174378944,Major,128,2,True,True,False
sdv-id-UNcSwJ,sdv-id-VHsvIm,3056.2482160181403,Major,125,2,True,False,False
sdv-id-pzuGeM,sdv-id-lylFxF,2955.0018965013605,Minor,135,0,True,False,False
